0.79,2.48914,-2.47904,64.1253,0.276446,-0.251734,168.21,0.361387,-0.329083,227.627,10.2925,-9.3725,6482.95,0.999656,0.0185388,0.0185419,-3.81921e-08,0.0394128,2.1245,2.1256,0.0370748,-0.0370682,0.998625,-0.0790182,-0.221339,237.32
0.8,2.5547,-2.54434,65.8163,0.279423,-0.254445,170.49,0.361352,-0.329052,227.916,10.2821,-9.36297,6485.2,0.999656,0.0185405,0.0185438,-4.02794e-08,0.0394203,2.12472,2.1258,0.0370787,-0.0370718,0.998624,0.0523694,-0.161274,237.827
0.81,2.62114,-2.61052,67.53,0.282366,-0.257125,172.772,0.361318,-0.32902,228.204,10.2716,-9.35345,6487.42,0.999656,0.0185423,0.0185457,-4.24485e-08,0.0394281,2.12494,2.12601,0.0370828,-0.0370756,0.998624,0.124319,0.00588466,238.114
0.82,2.68846,-2.67757,69.2666,0.285273,-0.259772,175.057,0.361284,-0.328989,228.492,10.2612,-9.34393,6489.62,0.999656,0.0185442,0.0185478,-4.47012e-08,0.0394362,2.12518,2.12622,0.0370871,-0.0370794,0.998624,-0.147705,-0.149569,238.3
0.83,2.75667,-2.74551,71.026,0.288144,-0.262386,177.345,0.36125,-0.328958,228.78,10.2507,-9.33443,6491.79,0.999656,0.0185461,0.0185499,-4.70395e-08,0.0394446,2.12542,2.12645,0.0370915,-0.0370835,0.998624,0.0233497,-0.0492812,238.505
0.84,2.82576,-2.81433,72.8082,0.290976,-0.264966,179.636,0.361216,-0.328928,229.062,10.2403,-9.32493,6493.78,0.999656,0.0185481,0.0185521,-4.94655e-08,0.0394533,2.12567,2.12668,0.0370961,-0.0370876,0.998623,-0.143552,-0.0154104,238.703
0.85,2.89574,-2.88403,74.6133,0.293769,-0.267509,181.93,0.361183,-0.328897,229.348,10.2299,-9.31545,6495.89,0.999656,0.0185502,0.0185544,-5.19812e-08,0.0394623,2.12594,2.12692,0.0371008,-0.0370919,0.998623,0.00554029,-0.0398732,239.189
0.86,2.96661,-2.95462,76.4414,0.296521,-0.270014,184.227,0.36115,-0.328867,229.629,10.2195,-9.30597,6497.81,0.999656,0.0185524,0.0185568,-5.45886e-08,0.0394716,2.12621,2.12716,0.0371057,-0.0370964,0.998623,-0.203582,0.0453026,239.417
0.87,3.03836,-3.02609,78.2924,0.29923,-0.272481,186.526,0.361117,-0.328838,229.914,10.2091,-9.29651,6499.86,0.999656,0.0185546,0.0185593,-5.72897e-08,0.0394813,2.12649,2.12742,0.0371108,-0.0371011,0.998622,0.0562918,0.021769,239.742
0.88,3.11101,-3.09845,80.1663,0.301895,-0.274908,188.828,0.361085,-0.328809,230.199,10.1987,-9.28706,6501.89,0.999655,0.0185569,0.0185618,-6.00866e-08,0.0394914,2.12678,2.12769,0.0371161,-0.0371058,0.998622,0.12551,-0.0681765,239.97
